model,global_mae_median,global_mae_p25,global_mae_p75,global_mae_min,global_mae_max,global_rmse_median,global_rmse_p25,global_rmse_p75,global_rmse_min,global_rmse_max,global_smape_median,global_smape_p25,global_smape_p75,global_smape_min,global_smape_max,tp_mae_median,tp_mae_p25,tp_mae_p75,tp_mae_min,tp_mae_max,tp_rmse_median,tp_rmse_p25,tp_rmse_p75,tp_rmse_min,tp_rmse_max,tp_smape_median,tp_smape_p25,tp_smape_p75,tp_smape_min,tp_smape_max
arima,5391.654982843853,3684.602326188866,18325.621934684605,1397.7887692964164,72147.45712119063,6852.076313682042,4676.179911709005,22547.912596021368,1943.3585314206948,82776.5689303922,70.93852173140768,65.5273555861344,86.90133947338899,59.124776295304414,127.55642227024995,3885.431904103676,2547.245001144257,9160.112250480048,1397.7887692964164,72147.45712119063,4707.542168893922,3431.30919669304,13031.776288045568,1943.3585314206948,82776.5689303922,66.90520954589266,63.83680410626416,78.05715676495508,60.15482739918977,127.55642227024995
cnn_lstm,16708.635044642855,12970.771833147322,24618.099679129464,4182.392020089285,86717.81417410714,20403.338687145017,16062.13332354519,28089.31500841352,5413.412553295811,92684.64159807774,81.08026594778977,74.48975590534658,91.74075303711513,65.17860215253222,137.18314837567377,15358.814732142857,10106.434919084822,21523.39794921875,4355.741489955357,86717.81417410714,18707.827806597976,13082.06505179104,23412.85528405441,5768.115350396166,92684.64159807774,80.73541603617997,74.4468691714744,89.05591213528228,65.17860215253222,134.9172287078284
curvefit_lstm,254259.83369555543,206104.010158506,271934.89780486654,158036.37296115144,294161.8025409083,255479.1229467618,207726.6949104197,273846.80298002146,174188.72313515257,294991.340328884,161.87142059068503,152.0509528779822,170.54201411962674,97.0957195672098,188.62888535285435,254259.83369555543,205992.4192187121,268863.9036911909,158036.37296115144,291840.8964449028,255316.60738664583,207257.39158626317,270293.137928971,174188.72313515257,292433.93013434537,159.85206793623058,155.64668463395307,174.1436826578399,97.0957195672098,188.62888535285435
delphi,17661.5593087233,6169.041004752868,42028.63332906823,2080.650875196778,95014.03090084832,18769.88125859478,7110.215486809054,42442.35957025518,2694.7246358681746,96238.39540115696,57.47514869551644,21.242877482206254,86.56978812150875,9.016676717458749,114.55138027945904,15225.250596957345,7885.05575471729,45289.67158297014,3536.2244021822285,71532.41255409893,15477.122960191016,8302.190373002088,46087.96158120364,4051.993558084634,71707.74005462669,54.16056888480525,24.16004660318653,91.78722927488904,9.016676717458749,109.76465728573253
epilearn_fullcurve,82016.48996999266,39333.65775907205,114985.90756232514,8509.560847743229,379970.1258517947,128501.14890655894,60452.481876620135,191302.4639981905,10283.375802831091,655536.9321934686,117.07205382443456,105.9594867131333,131.98078903682077,69.48176895508557,170.26758663424903,80496.89625247396,37728.73614571846,111388.10786570726,10994.03975247277,379970.1258517947,122289.24603960571,55541.35830768048,187689.13175921128,12940.394933968018,655536.9321934686,115.24778054940694,104.32048585146283,130.3967064565502,75.61554149177192,147.35972443366626
lstm,5895.080461774553,3965.012634277344,20936.21508353097,1363.112758091518,72026.5066266741,7544.056972352653,4901.298742166027,26543.76535129025,1584.1002852120396,90018.89327432368,75.77491155248721,65.43988231064306,90.48551742035312,61.088453040408695,118.30137324626116,4279.566406,3442.189514160156,11451.204467773438,1900.6117902483256,60969.09333147322,5194.172147651179,4323.639396320148,15089.297105472497,2076.0090425432845,74765.93108471337,67.52509626505358,64.01620587176109,81.70107692293023,61.088453040408695,115.62367126327122
prophet,27506.644865536808,18266.27391382663,38296.69966297745,6398.241401612539,71600.86503757413,31113.98737421556,22931.36451347061,40744.11972778992,9634.996478329198,84199.25279330675,94.57053465767262,83.45177855543419,117.87910249438792,65.79473524351016,153.31686344328983,28360.560908819545,20412.11547539069,41066.22737424966,6398.241401612539,71600.86503757413,32300.742985743276,23695.187969239487,43436.274162151865,9634.996478329198,84199.25279330675,101.64624487760764,81.76192931470462,128.47544700552018,68.57364679291989,150.96323409583718
sarima,6013.590564017638,3860.355478239392,17946.499767078032,1339.2862221391042,58384.27982371514,6623.341392267052,4420.73255210794,23402.562028761604,1803.6164094485907,71111.16706883734,76.09630373811231,65.5195282886923,88.640446361436,59.08439550516443,118.63326400960683,4605.327592186517,2926.570763157593,10774.40632897408,1339.2862221391042,58384.27982371514,5386.95710927053,3711.287863299001,12029.283813265763,1803.6164094485907,71111.16706883734,69.72034036774959,63.61324197871821,86.07207066875502,59.385576482128414,118.32599717381686
svr,4501.761681387647,2375.1706821182843,17003.19074319153,926.8532987023656,56203.08843480789,5791.114215777038,2792.18347004796,20785.47805400588,1131.7657762633562,66905.01956843516,70.95774826179144,63.08473540075257,84.52917619435264,58.98943230137348,118.48002253410772,2657.570581390971,1965.2847623928787,7345.804180164143,1355.068394734256,56203.08843480789,2969.6320668904978,2306.6686531691635,9075.858835330457,1517.011022338058,66905.01956843516,63.76055073858167,61.63236748270332,79.36560581720923,59.32517346893099,111.39066694121138
